parent,pcode,keytag,type,photos,building,typecode,poiweight,citycode,adname,children,featured_reviews_remake,tel,id,tag,entr_location,adcode,pname,biz_type,cityname,postcode,business_area,childtype,atag,name,shopid,favorite_num,navi_poiid,distance,importance,biz_ext,recommend,discount_num,gridcode,shopinfo,alias,event,indoor_map,email,timestamp,website,address,space_num,match,indoor_data,exit_location,location_gcj02,lng_gcj02,lat_gcj02,groupbuy_num,featured_reviews
,前章路(新民小学西北侧约50米),,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化台州椒江东路加油站,"121.436379,28.704148",121.436379,28.704148,B0240045R6,121.43196834895622,28.70708804167153
,双林南路邵家渡街道前洋村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油临海双林南路加油站,"121.203818,28.856685",121.203818,28.856685,B0ID2UW5F8,121.1995480011106,28.859642463559645
,邵家渡街道(钓鱼亭村卫生室东南),,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油钓鱼亭加油站,"121.210875,28.813400",121.210875,28.8134,B0240045QI,121.20661882926645,28.816399777837617
,汛桥镇杨梅村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化杨梅加油站,"121.217398,28.793052",121.217398,28.793052,B0FFGWIHVL,121.21315174400392,28.796074532906502
,大田街道砟溪头村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化大田加油站,"121.210344,28.920201",121.210344,28.920201,B0240045P8,121.20607877212086,28.92311829250064
,垦荒大道1288号,,330000,331002,浙江省,台州市,汽车服务;加油站;中化道达尔,010112,椒江区,0576,中化道达尔前川加油站,"121.475855,28.706596",121.475855,28.706596,B0IRY5BHSW,121.4715459523454,28.7096218590655
,河阳南路与河阳路交叉口,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油临海大洋加油站(河阳南路南站),"121.194373,28.877274",121.194373,28.877274,B024004VY1,121.1900854418854,28.880200510962133
,东方大道1300号,,330000,331082,浙江省,台州市,汽车服务;加油站;加油站,010100,临海市,0576,临海市东方加油站,"121.196461,28.896021",121.196461,28.896021,B0HA5CP2T5,121.19217566961238,28.89893641390383
,汛桥镇杨梅周岙村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化杨梅岭加油站,"121.208536,28.792302",121.208536,28.792302,B0240045QJ,121.20427815961582,28.795313823521134
,临海大道与河阳路交汇处,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油临海大洋加油站(北),"121.193369,28.878535",121.193369,28.878535,B024004VY0,121.18907953814578,28.881458826249666
,沿江镇水洋村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化大庆加油站,"121.238721,28.736956",121.238721,28.736956,B024004Y55,121.23449565049386,28.74003393283101
,江口街道永椒路88号,,330000,331003,浙江省,台州市,汽车服务;加油站;加油站,010100,黄岩区,0576,浙江石油综合供能三江口加油站,"121.330241,28.685569",121.330241,28.685569,B0G39NLA3J,121.32590207345883,28.688582388723702
,葭沚街道黄海公路1271号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化高坎加油站,"121.371806,28.677499",121.371806,28.677499,B0240045R1,121.3673885202724,28.680448480585106
,"黄四线小雄镇人民政府西南方向行驶,左转,黄四线西南侧",,330000,331022,浙江省,台州市,汽车服务;加油站;加油站,010100,三门县,0576,小雄石化加油站,"121.580804,28.879395",121.580804,28.879395,B0FFJDS65R,121.57677837067583,28.8825466073007
,马上线,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化江口加油站(马上线),"121.338712,28.677585",121.338712,28.677585,B0240045R0,121.33435512914134,28.680587126574746
,汇溪镇浚头村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化汇溪加油站,"121.219243,28.957535",121.219243,28.957535,B0K0HRDGEE,121.21498604507264,28.960433224575457
,海门街道江滨路5号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化江滨加油站,"121.451474,28.682120",121.451474,28.68212,B02400SPF6,121.44709688950068,28.685100829255298
,江口镇上辇村附近,,330000,331003,浙江省,台州市,汽车服务;加油站;加油站,010100,黄岩区,0576,加油站(仅柴油),"121.341964,28.677741",121.341964,28.677741,B02400TZYA,121.33760015471854,28.680737005372322
,葭沚街道东平路859号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化客运中心加油站,"121.401782,28.669237",121.401782,28.669237,B0FFF9JTH9,121.39734365118221,28.672172313578155
B0FFHJTKTQ,沿海高速临海服务区东区,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化沿海高速东区加油站,"121.576118,28.773020",121.576118,28.77302,B0FFKH9T8Z,121.57209497369574,28.776246161402288
B0FFHJTNOQ,沿海高速临海服务区西区,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化沿海高速西区加油站,"121.574677,28.773372",121.574677,28.773372,B0FFLB9GU5,121.57065204484013,28.776596478377673
,325省道东100米,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石油,010102,黄岩区,0576,中国石油台州市黄岩区火车站东加油站,"121.297159,28.683094",121.297159,28.683094,B0FFJ7BJCH,121.29288974184227,28.686168382239792
,汛桥镇汛东村104国道旁(汛桥派出所对面往东200米),,330000,331082,浙江省,台州市,汽车服务;加油站;加油站,010100,临海市,0576,中国海油协和石油加油站(临海站),"121.185574,28.792201",121.185574,28.792201,B02400TZE1,121.18127672093235,28.795175432573853
,小杜线与西大路交汇处西北行,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油临海上盘加油站,"121.566799,28.756354",121.566799,28.756354,B0240045QR,121.56276314336166,28.75958071880639
,汛桥镇利丰村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化临海安达加油站,"121.184149,28.792400",121.184149,28.7924,B0240045QH,121.17984895688606,28.795371694366548
,白云街道解放南路69号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化白云山加油站,"121.433780,28.663990",121.43378,28.66399,B0240045R9,121.4293681228166,28.66695046165458
,泗淋乡黄泗线泗淋中学斜对面,,330000,331022,浙江省,台州市,汽车服务;加油站;中国石化,010101,三门县,0576,中国石化泗淋加油站,"121.607098,28.858053",121.607098,28.858053,B0240045Q2,121.60308441816392,28.8612254419882
,市府大道1078号,,330000,331002,浙江省,台州市,汽车服务;加油站;加油站,010100,椒江区,0576,中化栅桥加油站,"121.396984,28.656537",121.396984,28.656537,B0FFIE49TA,121.39254729026212,28.65948026327225
,城东三峰路375号,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化甬临加油站,"121.161046,28.870359",121.161046,28.870359,B0240045PV,121.15669411732988,28.873229572747416
,白云街道白云山中路250号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化台中加油站,"121.423625,28.656923",121.423625,28.656923,B0240045RX,121.41919969548893,28.659875560540094
,228国道南侧,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油台州中胜四份加油站,"121.546771,28.714696",121.546771,28.714696,B0K6KU32K4,121.54269454880279,28.717914592841414
,桃渚镇杨家村尖头后门,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化临海顺风加油站,"121.612112,28.818238",121.612112,28.818238,B024006TSB,121.60809965897576,28.821437719815588
,临海大道大柏叶村668号,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化水云塘加油站,"121.153098,28.848922",121.153098,28.848922,B0240045PT,121.14873275305253,28.851794627634824
,海门街道疏港大道433号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石化,010101,椒江区,0576,中国石化港龙加油站,"121.462942,28.660395",121.462942,28.660395,B0240045RS,121.45859707453945,28.663414764520752
,东方大道98号,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化协作加油站,"121.151833,28.862395",121.151833,28.862395,B0240045PU,121.14746438306108,28.865255182342757
,北城马鞍山,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化马鞍山加油站,"121.266624,28.674173",121.266624,28.674173,B024006MR9,121.2623970363225,28.677287121341774
,古城街道两水村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化二桥加油站,"121.150952,28.826637",121.150952,28.826637,B0240045QE,121.14658461128587,28.829522586138577
,横渡镇下罗路段六横线与亭流线三岔路口处横渡镇中心学校附近,,330000,331022,浙江省,台州市,汽车服务;加油站;加油站,010100,三门县,0576,横渡加油站,"121.530867,29.009065",121.530867,29.009065,B0FFLJCEVR,121.52672215028834,29.012024134554455
,江南街道三洞桥村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化江南加油站,"121.151798,28.811637",121.151798,28.811637,B02400TAEJ,121.14743331883611,28.814535062171753
,江南街道城南三洞桥,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化城南加油站,"121.150724,28.811825",121.150724,28.811825,B024004XHR,121.14635736873565,28.814721077332916
,里浦镇黄金坦村224省道,,330000,331022,浙江省,台州市,汽车服务;加油站;中国石化,010101,三门县,0576,中国石化黄金坦加油站,"121.578139,28.973030",121.578139,28.97303,B02400SJQ5,121.57410325500172,28.976104952927674
,北城街道新宅村,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化拱东加油站,"121.249063,28.680352",121.249063,28.680352,B0240045QX,121.24484345568439,28.683467854045873
,民辉村1号(公交综合场站内),,330000,331002,浙江省,台州市,汽车服务;加气站;加气站|汽车服务;加油站;加油站,010300|010100,椒江区,0576,浙江石油综合供能服务站,"121.473848,28.659728",121.473848,28.659728,B0FFJKFAW3,121.46953618315364,28.662776525235476
,古城街道东方大道71号,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化|公司企业;公司;公司,010101|170200,临海市,0576,中国石化勾山加油站,"121.142768,28.857189",121.142768,28.857189,B0FFGWIHTD,121.13838420503323,28.86003821274378
,柔极路169号,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化黄岩东城加油站,"121.280930,28.658339",121.28093,28.658339,B0240045RP,121.27668870342606,28.66144974231491
,太和路,,330000,331002,浙江省,台州市,汽车服务;加油站;加油站,010100,椒江区,0576,浙江石油加油站,"121.461836,28.648392",121.461836,28.648392,B0G1B19WKE,121.45748887036866,28.651415870271737
,亭旁镇下路朱村,,330000,331022,浙江省,台州市,汽车服务;加油站;加油站,010100,三门县,0576,下路朱加油站,"121.360795,29.065916",121.360795,29.065916,B0FFGXO7OT,121.35636364051813,29.06858996422157
,海门街道枫南东路1289号,,330000,331002,浙江省,台州市,汽车服务;加油站;中国石油,010102,椒江区,0576,中国石油东龙加油站,"121.484178,28.655829",121.484178,28.655829,B0FFG6UWI6,121.47990052789117,28.658908944027377
,高枧乡214省道双娄村路段路东千禧幼儿园附近,,330000,331022,浙江省,台州市,汽车服务;加油站;中国石化,010101,三门县,0576,中国石化高枧加油站,"121.267889,29.044086",121.267889,29.044086,B0FFFRGANA,121.26363220998658,29.046924700846315
,疏港大道1688号(东海大道与交叉路口),,330000,331002,浙江省,台州市,汽车服务;加油站;加油站,010100,椒江区,0576,中国海油东海大道加油站,"121.455861,28.639746",121.455861,28.639746,B0IBGDC2S8,121.45149829890728,28.64276070479313
,104国道南50米,,330000,331082,浙江省,台州市,汽车服务;加油站;加油站,010100,临海市,0576,远洲江南加油站,"121.137201,28.814486",121.137201,28.814486,B0FFFRMF6Q,121.13281200934327,28.81735879839659
,珠岙镇桐岩李村,,330000,331022,浙江省,台州市,汽车服务;加油站;加油站,010100,三门县,0576,桐岩岭加油站,"121.244872,29.030189",121.244872,29.030189,B024004TKO,121.24062525492072,29.03304482151227
,黄岩北城街道拱新大道2-1号,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化五里牌加油站,"121.246963,28.667377",121.246963,28.667377,B0I6LU3FMJ,121.24274453108934,28.670500383877553
,上盘镇甲石头村228国道旁,,330000,331082,浙江省,台州市,汽车服务;加油站;加油站,010100,临海市,0576,浙江石油甲石头综合供能服务加油站,"121.601638,28.733002",121.601638,28.733002,B0IDA71FO1,121.59763450773026,28.736265285049132
,九峰油库路33号,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化九峰加油站,"121.281557,28.645406",121.281557,28.645406,B02400505T,121.27731585116639,28.648523330929326
,道西工业园区新前街朝元路7号,,330000,331003,浙江省,台州市,汽车服务;加油站;加油站,010100,黄岩区,0576,CIEC屿下石化加油站,"121.225086,28.670031",121.225086,28.670031,B02400THAJ,121.22085722831213,28.673141730053796
,古城街道后岭下,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化后山加油站,"121.118719,28.856031",121.118719,28.856031,B0240045PO,121.11430560013153,28.85885163134558
,江南街道白岩山前村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化小溪加油站,"121.125730,28.792122",121.12573,28.792122,B024004XH0,121.12132818751438,28.79499651165636
,黄长路165号,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化黄岩西门加油站,"121.250007,28.645429",121.250007,28.645429,B0240045RF,121.24579005450364,28.64856501960992
,健浬线,,330000,331022,浙江省,台州市,汽车服务;加油站;加油站,010100,三门县,0576,浬浦加油点,"121.612322,28.968302",121.612322,28.968302,B0K347YO5Y,121.60829814902237,28.971384709365452
,新前新屿路24号,,330000,331003,浙江省,台州市,汽车服务;加油站;加油站,010100,黄岩区,0576,范丰石油加油站,"121.216843,28.656311",121.216843,28.656311,B0FFGWH6NP,121.21260667718462,28.659421172322574
,上盘镇头门港新区北洋七路,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油临海市东城加油站,"121.640287,28.752707",121.640287,28.752707,B0GD5H1P7I,121.63625097678283,28.755921953312924
,括苍大道667号七里村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石油,010102,临海市,0576,中国石油临海东海加油站,"121.105142,28.859864",121.105142,28.859864,B024006XLL,121.1007216548987,28.86267394859595
,新前街道新江路573号,,330000,331003,浙江省,台州市,汽车服务;加油站;加油站,010100,黄岩区,0576,浙江石油黄岩模具小镇加油站,"121.204984,28.669326",121.204984,28.669326,B0KK9CS7TX,121.20073037827339,28.672412956118063
,浦坝港镇罗石村省道岭三线,,330000,331022,浙江省,台州市,汽车服务;加油站;中国石化,010101,三门县,0576,中国石化沿赤加油站,"121.655305,28.935332",121.655305,28.935332,B0FFHOJCEE,121.6512302196512,28.938385087719354
,健跳镇大塘村锁门,,330000,331022,浙江省,台州市,汽车服务;加油站;中国石化,010101,三门县,0576,中国石化三门港南加油站,"121.608767,29.016170",121.608767,29.01617,B0240045P3,121.60474091287173,29.01921574567753
,古城街道许墅村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化许墅加油站,"121.090523,28.875348",121.090523,28.875348,B02400TVCF,121.08610412567505,28.8781463515714
,西洋常台高速公路洪畴镇中心小学西北,,330000,331023,浙江省,台州市,汽车服务;加油站;加油站,010100,天台县,0576,东南石油加油站,"121.203765,29.058325",121.203765,29.058325,B0H3RRJ4FP,121.19947914060026,29.061121152636684
,头陀镇魏家村,,330000,331003,浙江省,台州市,汽车服务;加油站;中国石化,010101,黄岩区,0576,中国石化拱复加油站,"121.184039,28.651408",121.184039,28.651408,B0FFGWIHTW,121.17974972702159,28.654470077104232
,健跳镇凤凰山居131号,,330000,331022,浙江省,台州市,汽车服务;加油站;加油站,010100,三门县,0576,浙江石油三门凰山加油站,"121.573769,29.058248",121.573769,29.058248,B0KU55O3D5,121.56972107870432,29.061249391200015
,永丰镇留贤村,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化联合加油站,"121.075601,28.887646",121.075601,28.887646,B0FFGWIHVH,121.07119509969743,28.89044494843565
,永丰镇322省道与104国道交叉口,,330000,331082,浙江省,台州市,汽车服务;加油站;中国石化,010101,临海市,0576,中国石化石鼓加油站,"121.067233,28.887920",121.067233,28.88792,B024004VC5,121.06283983616058,28.890728761849168
